ref_mol	ref_frame	mol	frame	   rmsd
      1	        4	  0	   20	  3.262
      1	        4	  0	   21	  3.218
      1	        4	  0	   22	  2.611
      1	        4	  0	   23	  2.463
      1	        4	  0	   24	  3.370
      1	        4	  0	   25	  3.102
      1	        4	  0	   26	  3.387
      1	        4	  0	   27	  2.504
      1	        4	  0	   28	  2.880
      1	        4	  0	   29	  3.017
      1	        4	  0	   30	  3.087
      1	        4	  0	   31	  3.235
      1	        4	  0	   32	  3.172
      1	        4	  0	   33	  3.334
      1	        4	  0	   34	  3.320
      1	        4	  0	   35	  3.158
      1	        4	  0	   36	  3.155
      1	        4	  0	   37	  3.197
      1	        4	  0	   38	  2.730
      1	        4	  0	   39	  3.078
      1	        4	  0	   40	  3.246
      1	        4	  0	   41	  3.012
      1	        4	  0	   42	  3.185
      1	        4	  0	   43	  2.519
      1	        4	  0	   44	  3.091
      1	        4	  0	   45	  3.292
      1	        4	  0	   46	  3.193
      1	        4	  0	   47	  2.917
      1	        4	  0	   48	  2.856
      1	        4	  0	   49	  3.135
      1	        4	  0	   50	  2.879
      1	        4	  0	   51	  3.300
      1	        4	  0	   52	  2.693
      1	        4	  0	   53	  3.136
      1	        4	  0	   54	  3.181
      1	        4	  0	   55	  3.039
      1	        4	  0	   56	  3.405
      1	        4	  0	   57	  3.182
      1	        4	  0	   58	  3.156
      1	        4	  0	   59	  2.265
      1	        4	  0	   60	  3.161
      1	        4	  0	   61	  3.469
      1	        4	  0	   62	  3.173
      1	        4	  0	   63	  2.917
      1	        4	  0	   64	  3.453
      1	        4	  0	   65	  3.330
      1	        4	  0	   66	  3.225
      1	        4	  0	   67	  2.564
      1	        4	  0	   68	  3.257
      1	        4	  0	   69	  3.209
      1	        4	  0	   70	  3.027
      1	        4	  0	   71	  3.138
      1	        4	  0	   72	  3.076
      1	        4	  0	   73	  3.236
      1	        4	  0	   74	  3.214
      1	        4	  0	   75	  3.216
      1	        4	  0	   76	  3.254
      1	        4	  0	   77	  3.179
      1	        4	  0	   78	  2.606
      1	        4	  0	   79	  2.640
      1	        4	  0	   80	  3.097
      1	        4	  0	   81	  2.946
      1	        4	  0	   82	  3.235
      1	        4	  0	   83	  3.135
      1	        4	  0	   84	  2.849
      1	        4	  0	   85	  3.133
      1	        4	  0	   86	  3.118
      1	        4	  0	   87	  3.345
      1	        4	  0	   88	  2.980
      1	        4	  0	   89	  2.383
      1	        4	  0	   90	  3.106
      1	        4	  0	   91	  2.941
      1	        4	  0	   92	  3.232
      1	        4	  0	   93	  3.120
      1	        4	  0	   94	  3.270
      1	        4	  0	   95	  2.518
      1	        4	  0	   96	  3.269
      1	        4	  0	   97	  2.974
      1	        4	  0	   98	  3.551
      1	        4	  0	   99	  2.956
      1	        4	  1	    0	  2.664
      1	        4	  1	    1	  2.439
      1	        4	  1	    2	  2.571
      1	        4	  1	    3	  2.877
      1	        4	  1	    5	  2.552
      1	        4	  1	    6	  2.740
      1	        4	  1	    7	  2.361
      1	        4	  1	    8	  2.601
      1	        4	  1	    9	  3.056
      1	        4	  1	   10	  2.838
      1	        4	  1	   11	  2.074
      1	        4	  1	   12	  3.034
      1	        4	  1	   13	  2.644
      1	        4	  1	   14	  1.418
      1	        4	  1	   15	  2.579
      1	        4	  1	   16	  2.912
      1	        4	  1	   17	  2.877
      1	        4	  1	   18	  2.521
      1	        4	  1	   19	  2.763
      1	        4	  1	   20	  2.383
      1	        4	  1	   21	  2.614
      1	        4	  1	   22	  2.853
      1	        4	  1	   23	  2.766
      1	        4	  1	   24	  3.065
      1	        4	  1	   25	  2.343
      1	        4	  1	   26	  3.538
      1	        4	  1	   27	  2.757
      1	        4	  1	   28	  2.577
      1	        4	  1	   29	  1.750
      1	        4	  1	   30	  2.680
      1	        4	  1	   31	  2.692
      1	        4	  1	   32	  2.499
      1	        4	  1	   33	  2.930
      1	        4	  1	   34	  2.512
      1	        4	  1	   35	  1.173
      1	        4	  1	   36	  2.833
      1	        4	  1	   37	  2.550
      1	        4	  1	   38	  3.182
      1	        4	  1	   39	  2.783
      1	        4	  1	   40	  2.468
      1	        4	  1	   41	  2.615
      1	        4	  1	   42	  2.399
      1	        4	  1	   43	  2.649
      1	        4	  1	   44	  2.570
      1	        4	  1	   45	  2.352
      1	        4	  1	   46	  2.652
      1	        4	  1	   47	  2.584
      1	        4	  1	   48	  2.765
      1	        4	  1	   49	  2.582
      1	        4	  1	   50	  2.688
      1	        4	  1	   51	  2.566
      1	        4	  1	   52	  2.678
      1	        4	  1	   53	  2.309
      1	        4	  1	   54	  2.994
      1	        4	  1	   55	  2.697
      1	        4	  1	   56	  3.064
      1	        4	  1	   57	  3.405
      1	        4	  1	   58	  2.423
      1	        4	  1	   59	  2.665
      1	        4	  1	   60	  1.225
      1	        4	  1	   61	  2.502
      1	        4	  1	   62	  2.805
      1	        4	  1	   63	  2.504
      1	        4	  1	   64	  2.541
      1	        4	  1	   65	  2.240
      1	        4	  1	   66	  2.636
      1	        4	  1	   67	  1.753
      1	        4	  1	   68	  2.656
      1	        4	  1	   69	  3.258
      1	        4	  1	   70	  2.639
      1	        4	  1	   71	  2.945
      1	        4	  1	   72	  2.062
      1	        4	  1	   73	  2.689
      1	        4	  1	   74	  3.024
      1	        4	  1	   75	  2.666
      1	        4	  1	   76	  2.319
      1	        4	  1	   77	  1.163
      1	        4	  1	   78	  2.968
      1	        4	  1	   79	  2.523
      1	        4	  1	   80	  1.952
      1	        4	  1	   81	  3.010
      1	        4	  1	   82	  2.689
      1	        4	  1	   83	  3.089
      1	        4	  1	   84	  2.456
      1	        4	  1	   85	  2.305
      1	        4	  1	   86	  2.720
      1	        4	  1	   87	  2.863
      1	        4	  1	   88	  2.329
      1	        4	  1	   89	  1.605
      1	        4	  1	   90	  2.412
      1	        4	  1	   91	  2.823
      1	        4	  1	   92	  2.477
      1	        4	  1	   93	  2.573
      1	        4	  1	   94	  2.708
      1	        4	  1	   95	  3.100
      1	        4	  1	   96	  2.591
      1	        4	  1	   97	  2.738
      1	        4	  1	   98	  1.557
      1	        4	  1	   99	  2.721
      1	        5	  0	    0	  2.390
      1	        5	  0	    1	  2.740
      1	        5	  0	    2	  1.984
      1	        5	  0	    3	  2.638
      1	        5	  0	    4	  2.673
      1	        5	  0	    5	  2.669
      1	        5	  0	    6	  2.593
      1	        5	  0	    7	  2.725
      1	        5	  0	    8	  2.543
      1	        5	  0	    9	  2.693
      1	        5	  0	   10	  2.587
      1	        5	  0	   11	  2.625
      1	        5	  0	   12	  2.743
      1	        5	  0	   13	  2.630
      1	        5	  0	   14	  2.807
      1	        5	  0	   15	  2.716
      1	        5	  0	   16	  2.914
      1	        5	  0	   17	  2.636
      1	        5	  0	   18	  2.539
      1	        5	  0	   19	  2.727
      1	        5	  0	   20	  2.530
      1	        5	  0	   21	  2.572
      1	        5	  0	   22	  2.485
      1	        5	  0	   23	  1.866
      1	        5	  0	   24	  2.653
      1	        5	  0	   25	  2.675
      1	        5	  0	   26	  2.770
      1	        5	  0	   27	  2.164
      1	        5	  0	   28	  2.843
      1	        5	  0	   29	  2.403
      1	        5	  0	   30	  2.542
      1	        5	  0	   31	  2.598
      1	        5	  0	   32	  2.626
      1	        5	  0	   33	  2.724
      1	        5	  0	   34	  2.587
      1	        5	  0	   35	  2.579
      1	        5	  0	   36	  2.606
      1	        5	  0	   37	  2.700
      1	        5	  0	   38	  2.508
      1	        5	  0	   39	  2.732
      1	        5	  0	   40	  2.765
      1	        5	  0	   41	  2.602
      1	        5	  0	   42	  2.616
      1	        5	  0	   43	  2.124
      1	        5	  0	   44	  2.675
      1	        5	  0	   45	  2.511
      1	        5	  0	   46	  2.514
      1	        5	  0	   47	  2.518
      1	        5	  0	   48	  2.515
      1	        5	  0	   49	  2.615
      1	        5	  0	   50	  2.347
      1	        5	  0	   51	  2.540
      1	        5	  0	   52	  2.407
      1	        5	  0	   53	  2.391
      1	        5	  0	   54	  2.608
      1	        5	  0	   55	  2.608
      1	        5	  0	   56	  2.792
      1	        5	  0	   57	  2.676
      1	        5	  0	   58	  2.649
      1	        5	  0	   59	  2.114
      1	        5	  0	   60	  2.582
      1	        5	  0	   61	  2.909
      1	        5	  0	   62	  2.610
      1	        5	  0	   63	  2.758
      1	        5	  0	   64	  2.572
      1	        5	  0	   65	  2.742
      1	        5	  0	   66	  2.614
      1	        5	  0	   67	  2.143
      1	        5	  0	   68	  2.652
      1	        5	  0	   69	  2.598
      1	        5	  0	   70	  2.635
      1	        5	  0	   71	  2.507
      1	        5	  0	   72	  2.772
      1	        5	  0	   73	  2.581
      1	        5	  0	   74	  2.599
      1	        5	  0	   75	  2.599
      1	        5	  0	   76	  2.644
      1	        5	  0	   77	  2.745
      1	        5	  0	   78	  2.467
      1	        5	  0	   79	  2.345
      1	        5	  0	   80	  2.533
      1	        5	  0	   81	  2.784
      1	        5	  0	   82	  2.539
      1	        5	  0	   83	  2.623
      1	        5	  0	   84	  2.409
      1	        5	  0	   85	  2.618
      1	        5	  0	   86	  2.678
      1	        5	  0	   87	  2.803
      1	        5	  0	   88	  2.538
      1	        5	  0	   89	  1.994
      1	        5	  0	   90	  2.646
      1	        5	  0	   91	  2.707
      1	        5	  0	   92	  2.769
      1	        5	  0	   93	  2.637
      1	        5	  0	   94	  2.566
      1	        5	  0	   95	  2.732
      1	        5	  0	   96	  2.812
      1	        5	  0	   97	  2.643
      1	        5	  0	   98	  2.680
      1	        5	  0	   99	  2.622
      1	        5	  1	    0	  2.599
      1	        5	  1	    1	  2.011
      1	        5	  1	    2	  1.921
      1	        5	  1	    3	  2.327
      1	        5	  1	    4	  2.552
      1	        5	  1	    6	  3.317
      1	        5	  1	    7	  1.314
      1	        5	  1	    8	  2.217
      1	        5	  1	    9	  2.965
      1	        5	  1	   10	  2.221
      1	        5	  1	   11	  2.772
      1	        5	  1	   12	  2.775
      1	        5	  1	   13	  3.298
      1	        5	  1	   14	  2.489
      1	        5	  1	   15	  3.141
      1	        5	  1	   16	  2.769
      1	        5	  1	   17	  3.042
      1	        5	  1	   18	  3.146
      1	        5	  1	   19	  2.643
      1	        5	  1	   20	  1.446
      1	        5	  1	   21	  3.268
      1	        5	  1	   22	  1.690
      1	        5	  1	   23	  3.375
      1	        5	  1	   24	  2.121
      1	        5	  1	   25	  1.996
      1	        5	  1	   26	  2.693
      1	        5	  1	   27	  2.585
      1	        5	  1	   28	  1.721
      1	        5	  1	   29	  2.497
      1	        5	  1	   30	  2.725
      1	        5	  1	   31	  2.644
      1	        5	  1	   32	  3.192
      1	        5	  1	   33	  2.544
      1	        5	  1	   34	  2.054
      1	        5	  1	   35	  2.482
      1	        5	  1	   36	  2.710
      1	        5	  1	   37	  3.027
      1	        5	  1	   38	  2.403
      1	        5	  1	   39	  3.305
      1	        5	  1	   40	  1.966
      1	        5	  1	   41	  3.278
      1	        5	  1	   42	  1.942
      1	        5	  1	   43	  3.359
      1	        5	  1	   44	  1.840
      1	        5	  1	   45	  1.971
      1	        5	  1	   46	  1.940
      1	        5	  1	   47	  1.974
      1	        5	  1	   48	  3.407
      1	        5	  1	   49	  3.127
      1	        5	  1	   50	  3.327
      1	        5	  1	   51	  3.118
      1	        5	  1	   52	  1.884
      1	        5	  1	   53	  2.380
      1	        5	  1	   54	  2.369
      1	        5	  1	   55	  3.067
      1	        5	  1	   56	  2.448
      1	        5	  1	   57	  3.900
      1	        5	  1	   58	  2.050
      1	        5	  1	   59	  1.907
      1	        5	  1	   60	  2.593
      1	        5	  1	   61	  2.988
      1	        5	  1	   62	  2.743
      1	        5	  1	   63	  3.240
      1	        5	  1	   64	  1.792
      1	        5	  1	   65	  1.848
      1	        5	  1	   66	  1.688
      1	        5	  1	   67	  2.513
      1	        5	  1	   68	  3.122
      1	        5	  1	   69	  2.353
      1	        5	  1	   70	  1.537
      1	        5	  1	   71	  2.293
      1	        5	  1	   72	  2.241
      1	        5	  1	   73	  2.091
      1	        5	  1	   74	  2.762
      1	        5	  1	   75	  2.623
      1	        5	  1	   76	  2.572
      1	        5	  1	   77	  2.661
      1	        5	  1	   78	  3.628
      1	        5	  1	   79	  1.713
      1	        5	  1	   80	  2.163
      1	        5	  1	   81	  2.514
      1	        5	  1	   82	  2.379
      1	        5	  1	   83	  2.358
      1	        5	  1	   84	  2.512
      1	        5	  1	   85	  2.949
      1	        5	  1	   86	  3.246
      1	        5	  1	   87	  3.186
      1	        5	  1	   88	  1.898
      1	        5	  1	   89	  2.369
      1	        5	  1	   90	  2.409
      1	        5	  1	   91	  2.819
      1	        5	  1	   92	  2.469
      1	        5	  1	   93	  3.262
      1	        5	  1	   94	  3.239
      1	        5	  1	   95	  3.133
      1	        5	  1	   96	  3.335
      1	        5	  1	   97	  3.215
      1	        5	  1	   98	  2.502
      1	        5	  1	   99	  3.246
      1	        6	  0	    0	  3.222
      1	        6	  0	    1	  3.000
      1	        6	  0	    2	  3.428
      1	        6	  0	    3	  3.367
      1	        6	  0	    4	  2.927
      1	        6	  0	    5	  3.113
      1	        6	  0	    6	  2.903
      1	        6	  0	    7	  2.907
      1	        6	  0	    8	  2.765
      1	        6	  0	    9	  3.058
      1	        6	  0	   10	  3.003
      1	        6	  0	   11	  2.978
      1	        6	  0	   12	  3.571
      1	        6	  0	   13	  2.883
      1	        6	  0	   14	  2.997
      1	        6	  0	   15	  2.845
      1	        6	  0	   16	  3.360
      1	        6	  0	   17	  2.993
      1	        6	  0	   18	  3.048
      1	        6	  0	   19	  2.735
      1	        6	  0	   20	  3.054
      1	        6	  0	   21	  3.019
      1	        6	  0	   22	  3.248
      1	        6	  0	   23	  3.200
      1	        6	  0	   24	  3.056
      1	        6	  0	   25	  2.883
      1	        6	  0	   26	  3.023
      1	        6	  0	   27	  3.271
      1	        6	  0	   28	  3.218
      1	        6	  0	   29	  2.836
      1	        6	  0	   30	  2.954
      1	        6	  0	   31	  3.019
      1	        6	  0	   32	  2.932
      1	        6	  0	   33	  3.143
      1	        6	  0	   34	  3.107
      1	        6	  0	   35	  3.006
      1	        6	  0	   36	  2.877
      1	        6	  0	   37	  3.013
      1	        6	  0	   38	  2.928
      1	        6	  0	   39	  3.268
      1	        6	  0	   40	  3.066
      1	        6	  0	   41	  2.781
      1	        6	  0	   42	  2.834
      1	        6	  0	   43	  3.592
      1	        6	  0	   44	  2.987
      1	        6	  0	   45	  3.021
      1	        6	  0	   46	  3.043
      1	        6	  0	   47	  3.738
      1	        6	  0	   48	  3.285
      1	        6	  0	   49	  2.866
      1	        6	  0	   50	  3.263
      1	        6	  0	   51	  3.048
      1	        6	  0	   52	  3.266
      1	        6	  0	   53	  3.003
      1	        6	  0	   54	  3.175
